Year,Rpt_Area,Assemblage,User,NumRelFish,Proportion,Var,Mrate,Mean_wt_lbs,STD_Error_mWT,Mort Rel num fish,Rel biomass lbs
2004,NSEO,Black,Private,0,0,0,0.15,3.053399148,0.143355703,0,0
2004,NSEO,Black,Private,0,0,0,0.15,3.053399148,0.143355703,0,0
2005,NSEO,Black,Private,20,0.8,0.006666667,0.15,3.053399148,0.143355703,3,9.160197444
2005,NSEO,Black,Private,20,0.8,0.006666667,0.15,3.053399148,0.143355703,3,9.160197444
2006,NSEO,Black,Private,40,0.754716981,0.003559986,0.15,3.440755667,0.049840987,6,20.644534
2006,NSEO,Black,Private,40,0.754716981,0.003559986,0.15,3.440755667,0.049840987,6,20.644534
2007,NSEO,Black,Private,50,1,0,0.15,3.440755667,0.049840987,7.5,25.8056675
2007,NSEO,Black,Private,50,1,0,0.15,3.440755667,0.049840987,7.5,25.8056675
2008,NSEO,Black,Private,8,0.8,0.017777778,0.15,3.440755667,0.049840987,1.2,4.1289068
2008,NSEO,Black,Private,8,0.8,0.017777778,0.15,3.440755667,0.049840987,1.2,4.1289068
2009,NSEO,Black,Private,6,0.272727273,0.0094451,0.15,3.440755667,0.049840987,0.9,3.0966801
2009,NSEO,Black,Private,6,0.272727273,0.0094451,0.15,3.440755667,0.049840987,0.9,3.0966801
2010,NSEO,Black,Private,15,0.882352941,0.006487889,0.15,3.440755667,0.049840987,2.25,7.74170025
2010,NSEO,Black,Private,15,0.882352941,0.006487889,0.15,3.440755667,0.049840987,2.25,7.74170025
2011,NSEO,Black,Private,38,0.584615385,0.003794379,0.15,3.440755667,0.049840987,5.7,19.6123073
2011,NSEO,Black,Private,38,0.584615385,0.003794379,0.15,3.440755667,0.049840987,5.7,19.6123073
2012,NSEO,Black,Private,26,0.838709677,0.004509192,0.15,3.440755667,0.049840987,3.9,13.4189471
2012,NSEO,Black,Private,26,0.838709677,0.004509192,0.15,3.440755667,0.049840987,3.9,13.4189471
2013,NSEO,Black,Private,55,0.670731707,0.002726552,0.15,3.440755667,0.049840987,8.25,28.38623425
2013,NSEO,Black,Private,55,0.670731707,0.002726552,0.15,3.440755667,0.049840987,8.25,28.38623425
2014,NSEO,Black,Private,34,0.755555556,0.004197531,0.15,3.440755667,0.049840987,5.1,17.5478539
2014,NSEO,Black,Private,34,0.755555556,0.004197531,0.15,3.440755667,0.049840987,5.1,17.5478539
2015,NSEO,Black,Private,34,0.641509434,0.004422598,0.15,3.440755667,0.049840987,5.1,17.5478539
2015,NSEO,Black,Private,34,0.641509434,0.004422598,0.15,3.440755667,0.049840987,5.1,17.5478539
2016,NSEO,Black,Private,21,0.411764706,0.004844291,0.15,3.233658726,0.153822323,3.15,10.18602499
2016,NSEO,Black,Private,21,0.411764706,0.004844291,0.15,3.233658726,0.153822323,3.15,10.18602499
2017,NSEO,Black,Private,109,0.736486486,0.001320232,0.15,3.749473456,0.139403176,16.35,61.30389101
2017,NSEO,Black,Private,109,0.736486486,0.001320232,0.15,3.749473456,0.139403176,16.35,61.30389101
2018,NSEO,Black,Private,42,0.291666667,0.001444736,0.15,3.689636949,0.122933804,6.3,23.24471278
2018,NSEO,Black,Private,42,0.291666667,0.001444736,0.15,3.689636949,0.122933804,6.3,23.24471278
2019,NSEO,Black,Private,40,0.203045685,0.000825603,0.15,3.816417074,0.091268718,6,22.89850245
2019,NSEO,Black,Private,40,0.203045685,0.000825603,0.15,3.816417074,0.091268718,6,22.89850245
2020,NSEO,Black,Private,0,0,0,0.15,3.440755667,0.049840987,0,0
2020,NSEO,Black,Private,0,0,0,0.15,3.440755667,0.049840987,0,0
2021,NSEO,Black,Private,0,0,0,0.15,3.440755667,0.049840987,0,0
2021,NSEO,Black,Private,0,0,0,0.15,3.440755667,0.049840987,0,0
2022,NSEO,Black,Private,8,0.07079646,0.00058736,0.15,3.440755667,0.049840987,1.2,4.1289068
2022,NSEO,Black,Private,8,0.07079646,0.00058736,0.15,3.440755667,0.049840987,1.2,4.1289068
2023,NSEO,Black,Private,54,0.461538462,0.00214242,0.15,2.850589562,0.086198111,8.1,23.08977545
2023,NSEO,Black,Private,54,0.461538462,0.00214242,0.15,2.850589562,0.086198111,8.1,23.08977545
2024,NSEO,Black,Private,12,0.12,0.001066667,0.15,3.255443616,0.037649351,1.8,5.859798508
2024,NSEO,Black,Private,12,0.12,0.001066667,0.15,3.255443616,0.037649351,1.8,5.859798508
2000,NSEO,DSRlessYE,Charter,0,0,0,0,2.685066585,0.047767859,0,0
2001,NSEO,DSRlessYE,Charter,0,0,0,0,2.685066585,0.047767859,0,0
2002,NSEO,DSRlessYE,Charter,0,-0.000395628,0,0.9,2.685066585,0.047767859,0,0
2003,NSEO,DSRlessYE,Charter,0,-0.000380879,0,0.9,2.685066585,0.047767859,0,0
2004,NSEO,DSRlessYE,Charter,0,-0.001418976,0,0.9,2.685066585,0.047767859,0,0
2005,NSEO,DSRlessYE,Charter,0,-6.87934E-05,0,0.9,2.685066585,0.047767859,0,0
2006,NSEO,DSRlessYE,Charter,0,4.87079E-05,0,0.9,2.966020839,0.075623197,0,0
2007,NSEO,DSRlessYE,Charter,0,0.000110259,0,0.9,3.307144455,0.149431639,0,0
2008,NSEO,DSRlessYE,Charter,11,0.000144674,0,0.9,2.72527791,0.086815848,9.9,26.98025131
2009,NSEO,DSRlessYE,Charter,6,0.000405061,0,0.9,2.390763009,0.117452267,5.4,12.91012025
2010,NSEO,DSRlessYE,Charter,24,0.000465384,0,0.9,2.456686873,0.095785791,21.6,53.06443646
2011,NSEO,DSRlessYE,Charter,22,0.000327937,0,0.9,2.37105769,0.067220958,19.8,46.94694227
2012,NSEO,DSRlessYE,Charter,7,7.51385E-05,0,0.9,2.359952483,0.054044692,6.3,14.86770064
2013,NSEO,DSRlessYE,Charter,17,0.000114766,0,0.2,2.289922544,0.047108881,3.4,7.785736651
2014,NSEO,DSRlessYE,Charter,26,-2.27816E-05,0,0.2,2.266436677,0.053463106,5.2,11.78547072
2015,NSEO,DSRlessYE,Charter,37,0.000351832,0,0.2,2.023570221,0.050420953,7.4,14.97441963
2016,NSEO,DSRlessYE,Charter,111,7.86457E-06,0,0.2,2.391927983,0.062670611,22.2,53.10080123
2017,NSEO,DSRlessYE,Charter,104,0.000103678,0,0.2,2.788929976,0.062745096,20.8,58.0097435
2018,NSEO,DSRlessYE,Charter,325,0.000103467,0,0.2,2.698659231,0.052995103,65,175.41285
2019,NSEO,DSRlessYE,Charter,457,-1.20427E-05,0,0.2,2.904546636,0.067436759,91.4,265.4755625
2020,NSEO,DSRlessYE,Charter,0,0,0,0.2,2.448844348,0.02862778,0,0
2021,NSEO,DSRlessYE,Charter,2,0.001652893,0,0.2,2.448844348,0.02862778,0.4,0.979537739
2022,NSEO,DSRlessYE,Charter,199,-0.000407851,0,0.2,2.448844348,0.02862778,39.8,97.46400505
2023,NSEO,DSRlessYE,Charter,143,-0.000145691,0,0.2,2.448844348,0.02862778,28.6,70.03694836
2024,NSEO,DSRlessYE,Charter,127,-0.000158797,0,0.2,2.448844348,0.02862778,25.4,62.20064644
2000,NSEO,DSRlessYE,Private,0,0,0,0,2.995097542,0.136626618,0,0
2001,NSEO,DSRlessYE,Private,0,0,0,0,2.995097542,0.136626618,0,0
2002,NSEO,DSRlessYE,Private,0,0,0,0,2.995097542,0.136626618,0,0
2003,NSEO,DSRlessYE,Private,0,0,0,0.9,2.995097542,0.136626618,0,0
2004,NSEO,DSRlessYE,Private,0,0,0,0.9,2.995097542,0.136626618,0,0
2005,NSEO,DSRlessYE,Private,0,-0.003066667,0,0.9,2.995097542,0.136626618,0,0
2006,NSEO,DSRlessYE,Private,0,0.001355533,0,0.9,2.665037062,0.046588181,0,0
2007,NSEO,DSRlessYE,Private,0,0,0,0.9,2.665037062,0.046588181,0,0
2008,NSEO,DSRlessYE,Private,0,0,0,0.9,2.665037062,0.046588181,0,0
2009,NSEO,DSRlessYE,Private,4,0.005509642,0,0.9,2.665037062,0.046588181,3.6,9.594133424
2010,NSEO,DSRlessYE,Private,1,0.003027682,0,0.9,2.665037062,0.046588181,0.9,2.398533356
2011,NSEO,DSRlessYE,Private,1,0.000236686,0,0.9,2.665037062,0.046588181,0.9,2.398533356
2012,NSEO,DSRlessYE,Private,4,0.003468609,0,0.9,2.665037062,0.046588181,3.6,9.594133424
2013,NSEO,DSRlessYE,Private,4,0.000308458,0,0.8,2.665037062,0.046588181,3.2,8.528118599
2014,NSEO,DSRlessYE,Private,1,0.000314254,0,0.8,2.665037062,0.046588181,0.8,2.13202965
2015,NSEO,DSRlessYE,Private,11,0.001957992,0,0.8,2.665037062,0.046588181,8.8,23.45232615
2016,NSEO,DSRlessYE,Private,15,0.002076125,0,0.8,2.455157166,0.121944089,12,29.46188599
2017,NSEO,DSRlessYE,Private,21,0.000593499,0,0.7,2.665037062,0.046588181,14.7,39.17604481
2018,NSEO,DSRlessYE,Private,59,0.000218869,0,0.6,2.665037062,0.046588181,35.4,94.342312
2019,NSEO,DSRlessYE,Private,48,0.000347069,0,0.5,2.665037062,0.046588181,24,63.96088949
2020,NSEO,DSRlessYE,Private,0,0,0,0.2,2.536568738,0.062785955,0,0
2021,NSEO,DSRlessYE,Private,0,0,0,0.2,2.536568738,0.062785955,0,0
2022,NSEO,DSRlessYE,Private,67,-0.001311771,0,0.2,2.536568738,0.062785955,13.4,33.99002109
2023,NSEO,DSRlessYE,Private,16,0.000413118,0,0.2,2.536568738,0.062785955,3.2,8.117019961
2024,NSEO,DSRlessYE,Private,37,-0.001457576,0,0.2,2.536568738,0.062785955,7.4,18.77060866
2000,NSEO,PelnBRF,Charter,0,0,0,0,2.689077664,0.238433176,0,0
2001,NSEO,PelnBRF,Charter,0,0,0,0,2.689077664,0.238433176,0,0
2002,NSEO,PelnBRF,Charter,0,0,0,0.15,2.689077664,0.238433176,0,0
2003,NSEO,PelnBRF,Charter,3,0.013100437,-2.15781E-05,0.15,2.689077664,0.238433176,0.45,1.210084949
2004,NSEO,PelnBRF,Charter,0,0,0,0.15,2.689077664,0.238433176,0,0
2005,NSEO,PelnBRF,Charter,16,0.025641026,-1.88638E-05,0.15,2.689077664,0.238433176,2.4,6.453786393
2006,NSEO,PelnBRF,Charter,4,0.009803922,-1.86566E-05,0.15,2.191202406,0.041984385,0.6,1.314721444
2007,NSEO,PelnBRF,Charter,36,0.106508876,-0.000216934,0.15,2.191202406,0.041984385,5.4,11.83249299
2008,NSEO,PelnBRF,Charter,7,0.028455285,-8.3567E-05,0.15,2.191202406,0.041984385,1.05,2.300762526
2009,NSEO,PelnBRF,Charter,8,0.071428571,-0.000459643,0.15,2.191202406,0.041984385,1.2,2.629442887
2010,NSEO,PelnBRF,Charter,0,0,0,0.15,2.191202406,0.041984385,0,0
2011,NSEO,PelnBRF,Charter,4,0.018181818,-4.90585E-05,0.15,2.191202406,0.041984385,0.6,1.314721444
2012,NSEO,PelnBRF,Charter,0,0,0,0.15,2.191202406,0.041984385,0,0
2013,NSEO,PelnBRF,Charter,18,0.129496403,0.000114766,0.15,2.190204822,0.218629049,2.7,5.913553019
2014,NSEO,PelnBRF,Charter,4,0.03030303,5.60778E-05,0.15,2.191202406,0.041984385,0.6,1.314721444
2015,NSEO,PelnBRF,Charter,4,0.027210884,1.64822E-05,0.15,1.857262128,0.114518446,0.6,1.114357277
2016,NSEO,PelnBRF,Charter,5,0.020661157,4.14484E-05,0.15,2.063668626,0.080064494,0.75,1.54775147
2017,NSEO,PelnBRF,Charter,0,0,0,0.15,2.21583935,0.087892359,0,0
2018,NSEO,PelnBRF,Charter,82,0.105806452,5.37984E-05,0.15,2.09321657,0.097877297,12.3,25.74656381
2019,NSEO,PelnBRF,Charter,54,0.056485356,3.87301E-05,0.15,2.377655652,0.071107441,8.1,19.25901078
2020,NSEO,PelnBRF,Charter,0,0,0,0.15,2.191202406,0.041984385,0,0
2021,NSEO,PelnBRF,Charter,0,0,0,0.15,2.191202406,0.041984385,0,0
2022,NSEO,PelnBRF,Charter,0,0,0,0.15,1.930039911,0.082309335,0,0
2023,NSEO,PelnBRF,Charter,54,0.123006834,0.000209189,0.15,1.93646283,0.071861239,8.1,15.68534892
2024,NSEO,PelnBRF,Charter,6,0.017647059,2.84778E-05,0.15,1.93646283,0.071861239,0.9,1.742816547
2000,NSEO,PelnBRF,Private,0,0,0,0,13.40015974,12.02205294,0,0
2001,NSEO,PelnBRF,Private,0,0,0,0,13.40015974,12.02205294,0,0
2002,NSEO,PelnBRF,Private,0,0,0,0,13.40015974,12.02205294,0,0
2003,NSEO,PelnBRF,Private,0,0,0,0.15,13.40015974,12.02205294,0,0
2004,NSEO,PelnBRF,Private,0,0,0,0.15,13.40015974,12.02205294,0,0
2005,NSEO,PelnBRF,Private,0,0,0,0.15,13.40015974,12.02205294,0,0
2006,NSEO,PelnBRF,Private,0,0,0,0.15,2.74998566,0.51175087,0,0
2007,NSEO,PelnBRF,Private,0,0,0,0.15,2.74998566,0.51175087,0,0
2008,NSEO,PelnBRF,Private,0,0,0,0.15,2.74998566,0.51175087,0,0
2009,NSEO,PelnBRF,Private,10,0.454545455,0,0.15,2.74998566,0.51175087,1.5,4.124978489
2010,NSEO,PelnBRF,Private,0,0,0,0.15,2.74998566,0.51175087,0,0
2011,NSEO,PelnBRF,Private,26,0.4,-0.003557692,0.15,2.74998566,0.51175087,3.9,10.72494407
2012,NSEO,PelnBRF,Private,0,0,0,0.15,2.74998566,0.51175087,0,0
2013,NSEO,PelnBRF,Private,5,0.06097561,-0.00030295,0.15,2.74998566,0.51175087,0.75,2.062489245
2014,NSEO,PelnBRF,Private,0,0,0,0.15,2.74998566,0.51175087,0,0
2015,NSEO,PelnBRF,Private,0,0,0,0.15,2.74998566,0.51175087,0,0
2016,NSEO,PelnBRF,Private,6,0.117647059,0.000138408,0.15,2.74998566,0.51175087,0.9,2.474987094
2017,NSEO,PelnBRF,Private,0,0,0,0.15,2.74998566,0.51175087,0,0
2018,NSEO,PelnBRF,Private,5,0.034722222,9.2741E-05,0.15,2.74998566,0.51175087,0.75,2.062489245
2019,NSEO,PelnBRF,Private,59,0.299492386,0.000449875,0.15,2.74998566,0.51175087,8.85,24.33737309
2020,NSEO,PelnBRF,Private,0,0,0,0.15,2.74998566,0.51175087,0,0
2021,NSEO,PelnBRF,Private,0,0,0,0.15,2.74998566,0.51175087,0,0
2022,NSEO,PelnBRF,Private,0,0,0,0.15,2.74998566,0.51175087,0,0
2023,NSEO,PelnBRF,Private,15,0.128205128,-5.66778E-05,0.15,2.189822719,0.063900316,2.25,4.927101118
2024,NSEO,PelnBRF,Private,0,0,0,0.15,2.189822719,0.063900316,0,0
2000,NSEO,Slope_lg,Charter,0,0,0,0,11.65709024,0.944600344,0,0
2001,NSEO,Slope_lg,Charter,0,0,0,0,11.65709024,0.944600344,0,0
2002,NSEO,Slope_lg,Charter,0,0,0,0.9,11.65709024,0.944600344,0,0
2003,NSEO,Slope_lg,Charter,0,0,0,0.9,11.65709024,0.944600344,0,0
2004,NSEO,Slope_lg,Charter,0,0,0,0.9,11.65709024,0.944600344,0,0
2005,NSEO,Slope_lg,Charter,0,0,0,0.9,11.65709024,0.944600344,0,0
2006,NSEO,Slope_lg,Charter,0,0,0,0.9,14.9600002,0.252105944,0,0
2007,NSEO,Slope_lg,Charter,0,0,0,0.9,14.9600002,0.252105944,0,0
2008,NSEO,Slope_lg,Charter,0,0,0,0.9,14.9600002,0.252105944,0,0
2009,NSEO,Slope_lg,Charter,0,0,0,0.9,14.9600002,0.252105944,0,0
2010,NSEO,Slope_lg,Charter,0,0,0,0.9,14.9600002,0.252105944,0,0
2011,NSEO,Slope_lg,Charter,1,1,0,0.9,14.9600002,0.252105944,0.9,13.46400018
2012,NSEO,Slope_lg,Charter,0,0,0,0.9,15.32990475,0.780493238,0,0
2013,NSEO,Slope_lg,Charter,0,0,0,0.2,15.26176617,0.50414484,0,0
2014,NSEO,Slope_lg,Charter,0,0,0,0.2,16.09526817,0.526300726,0,0
2015,NSEO,Slope_lg,Charter,0,0,0,0.2,14.9600002,0.252105944,0,0
2016,NSEO,Slope_lg,Charter,0,0,0,0.2,14.26910286,0.230252267,0,0
2017,NSEO,Slope_lg,Charter,0,0,0,0.2,14.26910286,0.230252267,0,0
2018,NSEO,Slope_lg,Charter,6,0.260869565,0.008764393,0.2,14.26910286,0.230252267,1.2,17.12292343
2019,NSEO,Slope_lg,Charter,0,0,0,0.2,14.26910286,0.230252267,0,0
2020,NSEO,Slope_lg,Charter,0,0,0,0.2,14.26910286,0.230252267,0,0
2021,NSEO,Slope_lg,Charter,0,0,0,0.2,14.26910286,0.230252267,0,0
2022,NSEO,Slope_lg,Charter,5,0.833333333,0.027777778,0.2,14.59283023,0.413081462,1,14.59283023
2023,NSEO,Slope_lg,Charter,0,0,0,0.2,12.59740849,0.456551352,0,0
2024,NSEO,Slope_lg,Charter,1,0.5,0.25,0.2,11.91877142,0.469759714,0.2,2.383754284
2000,NSEO,Slope_lg,Private,0,0,0,0,11.08549482,1.181439325,0,0
2001,NSEO,Slope_lg,Private,0,0,0,0,11.08549482,1.181439325,0,0
2002,NSEO,Slope_lg,Private,0,0,0,0,11.08549482,1.181439325,0,0
2003,NSEO,Slope_lg,Private,0,0,0,0.9,11.08549482,1.181439325,0,0
2004,NSEO,Slope_lg,Private,0,0,0,0.9,11.08549482,1.181439325,0,0
2005,NSEO,Slope_lg,Private,0,0,0,0.9,11.08549482,1.181439325,0,0
2006,NSEO,Slope_lg,Private,0,0,0,0.9,13.48370501,0.564633001,0,0
2007,NSEO,Slope_lg,Private,0,0,0,0.9,13.48370501,0.564633001,0,0
2008,NSEO,Slope_lg,Private,0,0,0,0.9,13.48370501,0.564633001,0,0
2009,NSEO,Slope_lg,Private,0,0,0,0.9,13.48370501,0.564633001,0,0
2010,NSEO,Slope_lg,Private,0,0,0,0.9,13.48370501,0.564633001,0,0
2011,NSEO,Slope_lg,Private,0,0,0,0.9,13.48370501,0.564633001,0,0
2012,NSEO,Slope_lg,Private,0,0,0,0.9,13.48370501,0.564633001,0,0
2013,NSEO,Slope_lg,Private,0,0,0,0.8,13.48370501,0.564633001,0,0
2014,NSEO,Slope_lg,Private,0,0,0,0.8,13.48370501,0.564633001,0,0
2015,NSEO,Slope_lg,Private,0,0,0,0.8,13.48370501,0.564633001,0,0
2016,NSEO,Slope_lg,Private,0,0,0,0.8,12.79280767,0.542779323,0,0
2017,NSEO,Slope_lg,Private,0,0,0,0.7,12.79280767,0.542779323,0,0
2018,NSEO,Slope_lg,Private,0,0,0,0.6,12.79280767,0.542779323,0,0
2019,NSEO,Slope_lg,Private,0,0,0,0.5,12.79280767,0.542779323,0,0
2020,NSEO,Slope_lg,Private,0,0,0,0.2,12.79280767,0.542779323,0,0
2021,NSEO,Slope_lg,Private,0,0,0,0.2,12.79280767,0.542779323,0,0
2022,NSEO,Slope_lg,Private,1,1,0,0.2,12.79280767,0.542779323,0.2,2.558561534
2023,NSEO,Slope_lg,Private,0,0,0,0.2,14.44412623,1.231577549,0,0
2024,NSEO,Slope_lg,Private,0,0,0,0.2,14.44412623,1.231577549,0,0
2000,NSEO,Slope_sm,Charter,0,0,0,0,3.334730744,0.243804305,0,0
2001,NSEO,Slope_sm,Charter,0,0,0,0,3.334730744,0.243804305,0,0
2002,NSEO,Slope_sm,Charter,0,0,0,0.9,3.334730744,0.243804305,0,0
2003,NSEO,Slope_sm,Charter,0,0,0,0.9,3.334730744,0.243804305,0,0
2004,NSEO,Slope_sm,Charter,0,0,0,0.9,3.334730744,0.243804305,0,0
2005,NSEO,Slope_sm,Charter,0,0,0,0.9,3.334730744,0.243804305,0,0
2006,NSEO,Slope_sm,Charter,0,0,0,0.9,2.563002136,0.109782845,0,0
2007,NSEO,Slope_sm,Charter,0,0,0,0.9,2.563002136,0.109782845,0,0
2008,NSEO,Slope_sm,Charter,0,0,0,0.9,2.563002136,0.109782845,0,0
2009,NSEO,Slope_sm,Charter,0,0,0,0.9,2.563002136,0.109782845,0,0
2010,NSEO,Slope_sm,Charter,1,1,0,0.9,2.563002136,0.109782845,0.9,2.306701922
2011,NSEO,Slope_sm,Charter,0,0,0,0.9,2.563002136,0.109782845,0,0
2012,NSEO,Slope_sm,Charter,0,0,0,0.9,2.563002136,0.109782845,0,0
2013,NSEO,Slope_sm,Charter,0,0,0,0.2,2.563002136,0.109782845,0,0
2014,NSEO,Slope_sm,Charter,0,0,0,0.2,2.563002136,0.109782845,0,0
2015,NSEO,Slope_sm,Charter,1,1,0,0.2,2.563002136,0.109782845,0.2,0.512600427
2016,NSEO,Slope_sm,Charter,1,1,0,0.2,2.769605446,0.113258452,0.2,0.553921089
2017,NSEO,Slope_sm,Charter,1,1,0,0.2,2.769605446,0.113258452,0.2,0.553921089
2018,NSEO,Slope_sm,Charter,17,0.739130435,0.008764393,0.2,2.769605446,0.113258452,3.4,9.416658518
2019,NSEO,Slope_sm,Charter,46,1,0,0.2,2.769605446,0.113258452,9.2,25.48037011
2020,NSEO,Slope_sm,Charter,0,0,0,0.2,2.769605446,0.113258452,0,0
2021,NSEO,Slope_sm,Charter,0,0,0,0.2,2.769605446,0.113258452,0,0
2022,NSEO,Slope_sm,Charter,1,0.166666667,0.027777778,0.2,2.769605446,0.113258452,0.2,0.553921089
2023,NSEO,Slope_sm,Charter,22,1,0,0.2,2.886197738,0.127619325,4.4,12.69927005
2024,NSEO,Slope_sm,Charter,1,0.5,0.25,0.2,2.886197738,0.127619325,0.2,0.577239548
2000,NSEO,Slope_sm,Private,0,0,0,0,3.498337644,0.750951646,0,0
2001,NSEO,Slope_sm,Private,0,0,0,0,3.498337644,0.750951646,0,0
2002,NSEO,Slope_sm,Private,0,0,0,0,3.498337644,0.750951646,0,0
2003,NSEO,Slope_sm,Private,0,0,0,0.9,3.498337644,0.750951646,0,0
2004,NSEO,Slope_sm,Private,0,0,0,0.9,3.498337644,0.750951646,0,0
2005,NSEO,Slope_sm,Private,0,0,0,0.9,3.498337644,0.750951646,0,0
2006,NSEO,Slope_sm,Private,0,0,0,0.9,2.48406532,0.180063967,0,0
2007,NSEO,Slope_sm,Private,0,0,0,0.9,2.48406532,0.180063967,0,0
2008,NSEO,Slope_sm,Private,0,0,0,0.9,2.48406532,0.180063967,0,0
2009,NSEO,Slope_sm,Private,0,0,0,0.9,2.48406532,0.180063967,0,0
2010,NSEO,Slope_sm,Private,0,0,0,0.9,2.48406532,0.180063967,0,0
2011,NSEO,Slope_sm,Private,0,0,0,0.9,2.48406532,0.180063967,0,0
2012,NSEO,Slope_sm,Private,0,0,0,0.9,2.48406532,0.180063967,0,0
2013,NSEO,Slope_sm,Private,0,0,0,0.8,2.48406532,0.180063967,0,0
2014,NSEO,Slope_sm,Private,2,1,0,0.8,2.48406532,0.180063967,1.6,3.974504512
2015,NSEO,Slope_sm,Private,0,0,0,0.8,2.48406532,0.180063967,0,0
2016,NSEO,Slope_sm,Private,0,0,0,0.8,2.690668631,0.183539574,0,0
2017,NSEO,Slope_sm,Private,0,0,0,0.7,2.690668631,0.183539574,0,0
2018,NSEO,Slope_sm,Private,1,1,0,0.6,2.690668631,0.183539574,0.6,1.614401178
2019,NSEO,Slope_sm,Private,3,1,0,0.5,2.690668631,0.183539574,1.5,4.036002946
2020,NSEO,Slope_sm,Private,0,0,0,0.2,2.690668631,0.183539574,0,0
2021,NSEO,Slope_sm,Private,0,0,0,0.2,2.690668631,0.183539574,0,0
2022,NSEO,Slope_sm,Private,0,0,0,0.2,2.690668631,0.183539574,0,0
2023,NSEO,Slope_sm,Private,2,1,0,0.2,2.886197738,0.127619325,0.4,1.154479095
2024,NSEO,Slope_sm,Private,0,0,0,0.2,2.886197738,0.127619325,0,0
2000,NSEO,Yelloweye,Charter,0,0,0,0,7.844069995,0.151902226,0,0
2001,NSEO,Yelloweye,Charter,0,0,0,0,7.844069995,0.151902226,0,0
2002,NSEO,Yelloweye,Charter,4,0.04040404,0.000395628,0.9,7.844069995,0.151902226,3.6,28.23865198
2003,NSEO,Yelloweye,Charter,22,0.096069869,0.000380879,0.9,7.844069995,0.151902226,19.8,155.3125859
2004,NSEO,Yelloweye,Charter,50,0.322580645,0.001418976,0.9,7.844069995,0.151902226,45,352.9831498
2005,NSEO,Yelloweye,Charter,28,0.044871795,6.87934E-05,0.9,7.844069995,0.151902226,25.2,197.6705639
2006,NSEO,Yelloweye,Charter,34,0.083333333,0.000187688,0.9,9.039318189,0.379551982,30.6,276.6031366
2007,NSEO,Yelloweye,Charter,20,0.059171598,0.000165194,0.9,8.868932909,0.416079783,18,159.6407924
2008,NSEO,Yelloweye,Charter,20,0.081300813,0.000304861,0.9,7.963872607,0.26908178,18,143.3497069
2009,NSEO,Yelloweye,Charter,6,0.053571429,0.000456771,0.9,7.696890874,0.31528527,5.4,41.56321072
2010,NSEO,Yelloweye,Charter,29,0.183544304,0.000954495,0.9,6.430326347,0.301299043,26.1,167.8315177
2011,NSEO,Yelloweye,Charter,20,0.090909091,0.000377373,0.9,5.832557637,0.220568418,18,104.9860375
2012,NSEO,Yelloweye,Charter,38,0.417582418,0.002702304,0.9,6.036616804,0.24384052,34.2,206.4522947
2013,NSEO,Yelloweye,Charter,52,0.374100719,0.001696735,0.2,5.180449933,0.219016687,10.4,53.8766793
2014,NSEO,Yelloweye,Charter,54,0.409090909,0.001845309,0.2,4.800852061,0.222081435,10.8,51.84920226
2015,NSEO,Yelloweye,Charter,40,0.272108844,0.001356614,0.2,5.060058271,0.198050263,8,40.48046617
2016,NSEO,Yelloweye,Charter,65,0.268595041,0.000815152,0.2,6.677169525,0.228712406,13,86.80320382
2017,NSEO,Yelloweye,Charter,51,0.236111111,0.000838896,0.2,6.997763451,0.264351756,10.2,71.3771872
2018,NSEO,Yelloweye,Charter,151,0.19483871,0.000202683,0.2,6.64632461,0.219226172,30.2,200.7190032
2019,NSEO,Yelloweye,Charter,261,0.273012552,0.000207829,0.2,7.732434334,0.238248678,52.2,403.6330722
2020,NSEO,Yelloweye,Charter,14,0.823529412,0.009083045,0.2,6.483203628,0.105158947,2.8,18.15297016
2021,NSEO,Yelloweye,Charter,4,0.363636364,0.023140496,0.2,6.483203628,0.105158947,0.8,5.186562903
2022,NSEO,Yelloweye,Charter,200,0.461893764,0.000575342,0.2,6.483203628,0.105158947,40,259.3281451
2023,NSEO,Yelloweye,Charter,191,0.435079727,0.000561154,0.2,6.483203628,0.105158947,38.2,247.6583786
2024,NSEO,Yelloweye,Charter,131,0.385294118,0.000698651,0.2,6.483203628,0.105158947,26.2,169.8599351
2000,NSEO,Yelloweye,Private,0,0,0,0,7.871802114,0.389248949,0,0
2001,NSEO,Yelloweye,Private,0,0,0,0,7.871802114,0.389248949,0,0
2002,NSEO,Yelloweye,Private,0,0,0,0,7.871802114,0.389248949,0,0
2003,NSEO,Yelloweye,Private,0,0,0,0.9,7.871802114,0.389248949,0,0
2004,NSEO,Yelloweye,Private,0,0,0,0.9,7.871802114,0.389248949,0,0
2005,NSEO,Yelloweye,Private,2,0.08,0.003066667,0.9,7.871802114,0.389248949,1.8,14.16924381
2006,NSEO,Yelloweye,Private,7,0.132075472,0.002204453,0.9,7.276624354,0.17685013,6.3,45.84273343
2007,NSEO,Yelloweye,Private,0,0,0,0.9,7.276624354,0.17685013,0,0
2008,NSEO,Yelloweye,Private,2,0.2,0.017777778,0.9,7.276624354,0.17685013,1.8,13.09792384
2009,NSEO,Yelloweye,Private,2,0.090909091,0.003935458,0.9,7.276624354,0.17685013,1.8,13.09792384
2010,NSEO,Yelloweye,Private,1,0.058823529,0.003460208,0.9,7.276624354,0.17685013,0.9,6.548961918
2011,NSEO,Yelloweye,Private,0,0,0,0.9,7.276624354,0.17685013,0,0
