gLicNum,regnum,BusinessName,HomePort,logbooknum,vesselID,vesselName,logpagenum,logdate,starttime,port_SiteStart,port_Site,page_Num,totalPages,port_reg,port_swhs,port_iphc,Port_Hal_Area,prime_Salm,salm_reg,salm_swhs,salm_iphc,prime_Bott,bott_reg,bott_swhs,bott_iphc,iphc,swhs,region,t_Anglers,thrs_salm,thrs_Bott,nClient,rClient,comp,crew,UnknownClientType,kingLKept,kingLRel,kingSKept,kingSRel,cohoKept,cohoRel,sockKept,OtherSalmonKept,halKept,halRel,HalGAF,lingKept,lingRel,pRockKept,pRockRel,yRockKept,YRockRel,ORockKept,oRockRel,SableKept,SableRel,sharkKept,OtherKept
10088,10089,FORGET ME KNOT CHARTERS,KETCHIKAN,2510089,AK5448K,SILVER LADY,160,7/20/2025,11:AM,NULL,KETCHIKAN,1,1,SE,A ,2C,A    ,101900,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,4,3,NULL,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10088,10089,FORGET ME KNOT CHARTERS,KETCHIKAN,2510089,AK5448K,SILVER LADY,162,7/21/2025,5:PM,NULL,KETCHIKAN,1,1,SE,A ,2C,A    ,101900,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,6,3,NULL,6,0,0,0,0,NULL,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10088,10089,FORGET ME KNOT CHARTERS,KETCHIKAN,2510089,AK5448K,SILVER LADY,163,7/24/2025,10:AM,NULL,KETCHIKAN,1,1,SE,A ,2C,A    ,101900,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,5,3,NULL,5,0,0,0,0,NULL,NULL,0,1,1,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10088,10089,FORGET ME KNOT CHARTERS,KETCHIKAN,2510089,AK5448K,SILVER LADY,173,8/1/2025,3:PM,NULL,KETCHIKAN,1,1,SE,A ,2C,A    ,101900,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,4,3,NULL,4,0,0,0,0,0,1,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10088,10089,FORGET ME KNOT CHARTERS,KETCHIKAN,2510089,AK5448K,SILVER LADY,183,8/14/2025,10:AM,NULL,KETCHIKAN,1,1,SE,A ,2C,A    ,101900,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,5,3,NULL,5,0,0,0,0,NULL,NULL,NULL,NULL,2,0,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10088,10089,FORGET ME KNOT CHARTERS,KETCHIKAN,2510089,AK5448K,SILVER LADY,190,8/21/2025,3:PM,NULL,KETCHIKAN,1,1,SE,A ,2C,A    ,101900,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,6,3,NULL,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10088,10089,FORGET ME KNOT CHARTERS,KETCHIKAN,2510089,AK5448K,SILVER LADY,192,8/24/2025,11:AM,NULL,KETCHIKAN,1,1,SE,A ,2C,A    ,101900,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,6,3,NULL,6,0,0,0,0,NULL,NULL,0,1,1,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10088,10089,FORGET ME KNOT CHARTERS,KETCHIKAN,2510089,AK5448K,SILVER LADY,194,8/28/2025,10:AM,NULL,KETCHIKAN,1,1,SE,A ,2C,A    ,101900,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,5,3,NULL,5,0,0,0,0,NULL,NULL,0,1,3,0,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10088,10089,FORGET ME KNOT CHARTERS,KETCHIKAN,2510089,AK5448K,SILVER LADY,198,9/3/2025,3:PM,NULL,KETCHIKAN,1,1,SE,A ,2C,A    ,101900,SE,A ,2C,NULL,NULL,NULL,NULL,2C,A ,SE,4,3,NULL,3,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10021,10022,"BRIAN PETERSON MASTER GUIDE, LLC",UGAK BAY,2510022,586930,STREAMER,108,7/21/2025,5:PM,NULL,UGAK BAY,1,1,SC,Q ,3A,Q3A  ,25942,SC,Q ,3A,525701,SC,Q ,3A,3A,Q ,SC,6,3,7,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,0,NULL,12,0,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10028,10029,GOOD TIME CHARTERS,HOMER,2510029,1197854,NONAS ARK,101,5/31/2025,5:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525901,SC,P ,3A,3A,P ,SC,6,NULL,7,5,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,7,0,NULL,NULL,NULL,9,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10028,10029,GOOD TIME CHARTERS,HOMER,2510029,1197854,NONAS ARK,104,7/3/2025,5:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,6,NULL,7,5,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,10,11,NULL,NULL,NULL,NULL,NULL,1,0,0,1,NULL,NULL,NULL,NULL
10028,10029,GOOD TIME CHARTERS,HOMER,2510029,1197854,NONAS ARK,109,7/18/2025,5:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,5,NULL,6,1,3,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,9,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10028,10029,GOOD TIME CHARTERS,HOMER,2510029,1197854,NONAS ARK,118,8/11/2025,2:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,515936,SC,P ,3A,3A,P ,SC,5,NULL,5,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10028,10029,GOOD TIME CHARTERS,HOMER,2510029,1197854,NONAS ARK,119,8/18/2025,8:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,5,NULL,8,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,10,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,NULL,NULL
10028,10029,GOOD TIME CHARTERS,HOMER,2510029,1197854,NONAS ARK,120,9/19/2025,4:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,221010,SC,P ,3A,515936,SC,P ,3A,3A,P ,SC,4,2,3,2,0,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,5,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10030,10031,SWOBODA CHARTERS LLC,HOMER,2510031,612141,ALLEN RAY,101,5/17/2025,7:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,515901,SC,P ,3A,3A,P ,SC,6,NULL,4,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10030,10031,SWOBODA CHARTERS LLC,HOMER,2510031,612141,ALLEN RAY,110,6/11/2025,7:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,515901,SC,P ,3A,3A,P ,SC,2,NULL,3,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,4,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL
10030,10031,SWOBODA CHARTERS LLC,HOMER,2510031,612141,ALLEN RAY,117,7/10/2025,6:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525902,SC,P ,3A,3A,P ,SC,4,NULL,5,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10030,10031,SWOBODA CHARTERS LLC,HOMER,2510031,612141,ALLEN RAY,121,7/15/2025,4:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,515901,SC,P ,3A,3A,P ,SC,6,NULL,5,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1,NULL,NULL,12,0,3,0,1,0,NULL,NULL,NULL,NULL
10030,10031,SWOBODA CHARTERS LLC,HOMER,2510031,612141,ALLEN RAY,124,7/19/2025,3:AM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,515901,SC,P ,3A,3A,P ,SC,6,NULL,5,2,4,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,0,NULL,1,0,12,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL
10030,10031,SWOBODA CHARTERS LLC,HOMER,2510031,612141,ALLEN RAY,134,8/3/2025,7:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,515903,SC,P ,3A,3A,P ,SC,6,NULL,6,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,0,NULL,NULL,NULL,10,0,NULL,NULL,2,0,NULL,NULL,NULL,NULL
10030,10031,SWOBODA CHARTERS LLC,HOMER,2510031,612141,ALLEN RAY,136,8/7/2025,7:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,515934,SC,P ,3A,3A,P ,SC,6,NULL,6,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,0,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10030,10031,SWOBODA CHARTERS LLC,HOMER,2510031,612141,ALLEN RAY,137,8/8/2025,6:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222050,SC,P ,3A,515907,SC,P ,3A,3A,P ,SC,6,1,6,6,0,0,0,0,NULL,NULL,NULL,NULL,2,0,NULL,0,4,0,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10030,10031,SWOBODA CHARTERS LLC,HOMER,2510031,612141,ALLEN RAY,141,10/4/2025,11:AM,NULL,KODIAK,1,1,SC,Q ,3A,Q3A  ,NULL,NULL,NULL,NULL,535732,SC,Q ,3A,3A,Q ,SC,4,NULL,3,3,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10030,10031,SWOBODA CHARTERS LLC,HOMER,2510031,612141,ALLEN RAY,143,10/27/2025,4:PM,NULL,KODIAK,1,1,SC,Q ,3A,Q3A  ,NULL,NULL,NULL,NULL,535732,SC,Q ,3A,3A,Q ,SC,6,NULL,3,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL,NULL,NULL,NULL
10056,10057,"MANNS CHARTER SERVICE, INC.",HOMER,2510057,AK3293AF,ARCTIC ADDICTION,104,5/22/2025,3:AM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222000,SC,P ,3A,515905,SC,P ,3A,3A,P ,SC,6,2,3,5,1,0,0,0,4,0,2,0,NULL,NULL,NULL,0,12,0,NULL,NULL,NULL,18,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10056,10057,"MANNS CHARTER SERVICE, INC.",HOMER,2510057,AK3293AF,ARCTIC ADDICTION,112,6/13/2025,4:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222000,SC,P ,3A,515905,SC,P ,3A,3A,P ,SC,6,1,4,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12,0,NULL,NULL,NULL,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10056,10057,"MANNS CHARTER SERVICE, INC.",HOMER,2510057,AK3293AF,ARCTIC ADDICTION,128,6/30/2025,4:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222000,SC,P ,3A,515905,SC,P ,3A,3A,P ,SC,5,3,3,5,0,0,0,0,3,0,NULL,NULL,NULL,NULL,NULL,0,10,0,NULL,NULL,NULL,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10056,10057,"MANNS CHARTER SERVICE, INC.",HOMER,2510057,AK3293AF,ARCTIC ADDICTION,137,7/12/2025,4:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222000,SC,P ,3A,515905,SC,P ,3A,3A,P ,SC,6,2,4,6,0,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,8,12,4,NULL,NULL,NULL,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10056,10057,"MANNS CHARTER SERVICE, INC.",HOMER,2510057,AK3293AF,ARCTIC ADDICTION,142,7/17/2025,4:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222000,SC,P ,3A,515905,SC,P ,3A,3A,P ,SC,6,2,4,6,0,0,0,0,2,0,NULL,NULL,2,0,NULL,10,12,2,NULL,NULL,NULL,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10056,10057,"MANNS CHARTER SERVICE, INC.",HOMER,2510057,AK3293AF,ARCTIC ADDICTION,145,7/20/2025,3:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222000,SC,P ,3A,515905,SC,P ,3A,3A,P ,SC,6,3,3,5,0,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,12,3,NULL,NULL,NULL,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10056,10057,"MANNS CHARTER SERVICE, INC.",HOMER,2510057,AK3293AF,ARCTIC ADDICTION,158,8/7/2025,4:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222000,SC,P ,3A,515905,SC,P ,3A,3A,P ,SC,6,2,3,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,12,0,NULL,NULL,NULL,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10056,10057,"MANNS CHARTER SERVICE, INC.",HOMER,2510057,AK3293AF,ARCTIC ADDICTION,169,8/22/2025,4:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222000,SC,P ,3A,515905,SC,P ,3A,3A,P ,SC,6,2,3,4,2,0,0,0,NULL,NULL,NULL,NULL,1,0,NULL,0,12,3,NULL,NULL,NULL,11,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL
10056,10057,"MANNS CHARTER SERVICE, INC.",HOMER,2510057,AK3293AF,ARCTIC ADDICTION,173,8/31/2025,3:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,515905,SC,P ,3A,3A,P ,SC,5,NULL,4,4,0,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,9,0,NULL,NULL,NULL,9,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL
10056,10057,"MANNS CHARTER SERVICE, INC.",HOMER,2510057,AK3293AF,ARCTIC ADDICTION,175,9/4/2025,4:AM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,515905,SC,P ,3A,3A,P ,SC,6,NULL,5,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18874,10069,THE YAKUTAT CHARTER BOAT COMPANY,YAKUTAT,2510069,AK2763AG,QUEST,100,5/8/2025,2:PM,NULL,YAKUTAT,1,1,SE,H ,3A,H    ,NULL,NULL,NULL,NULL,181605,SE,H ,3A,3A,H ,SE,4,NULL,7,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5,0,NULL,NULL,NULL,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18874,10069,THE YAKUTAT CHARTER BOAT COMPANY,YAKUTAT,2510069,AK2763AG,QUEST,101,5/9/2025,3:PM,NULL,YAKUTAT,1,1,SE,H ,3A,H    ,NULL,NULL,NULL,NULL,181605,SE,H ,3A,3A,H ,SE,4,NULL,8,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,0,NULL,NULL,NULL,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18874,10069,THE YAKUTAT CHARTER BOAT COMPANY,YAKUTAT,2510069,AK2763AG,QUEST,107,6/15/2025,4:PM,NULL,YAKUTAT,1,1,SE,H ,3A,H    ,NULL,NULL,NULL,NULL,181605,SE,H ,3A,3A,H ,SE,6,NULL,8,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5,0,NULL,6,0,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18874,10069,THE YAKUTAT CHARTER BOAT COMPANY,YAKUTAT,2510069,AK2763AG,QUEST,108,6/16/2025,3:PM,NULL,YAKUTAT,1,1,SE,H ,3A,H    ,NULL,NULL,NULL,NULL,181605,SE,H ,3A,3A,H ,SE,6,NULL,7,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,7,0,NULL,6,0,17,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10068,10069,THE YAKUTAT CHARTER BOAT COMPANY,YAKUTAT,2510069,1066220,VENGENCE,111,6/19/2025,3:PM,NULL,YAKUTAT,1,1,SE,H ,3A,H    ,NULL,NULL,NULL,NULL,181605,SE,H ,3A,3A,H ,SE,6,NULL,7,5,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,7,0,NULL,6,0,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18874,10069,THE YAKUTAT CHARTER BOAT COMPANY,YAKUTAT,2510069,AK2763AG,QUEST,125,6/27/2025,3:PM,NULL,YAKUTAT,1,1,SE,H ,3A,H    ,NULL,NULL,NULL,NULL,181605,SE,H ,3A,3A,H ,SE,6,NULL,8,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,0,NULL,4,0,16,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21652,10101,Discovery Journeys,JUNEAU,2510101,231097,DISCOVERY,101,5/28/2025,2:PM,NULL,SITKA,1,1,SE,D ,2C,D    ,113622,SE,D ,2C,NULL,NULL,NULL,NULL,2C,D ,SE,4,1,NULL,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,NULL,NULL
21652,10101,Discovery Journeys,JUNEAU,2510101,231097,DISCOVERY,106,6/11/2025,10:AM,NULL,SITKA,1,1,SE,D ,2C,D    ,NULL,NULL,NULL,NULL,110220,SE,E ,2C,2C,D ,SE,5,NULL,1,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21652,10101,Discovery Journeys,JUNEAU,2510101,231097,DISCOVERY,124,8/12/2025,4:PM,NULL,JUNEAU,1,1,SE,E ,2C,E    ,109500,SE,C ,2C,NULL,NULL,NULL,NULL,2C,E ,SE,6,1,NULL,6,0,0,0,0,NULL,NULL,NULL,NULL,2,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21652,10101,Discovery Journeys,JUNEAU,2510101,231097,DISCOVERY,129,9/7/2025,12:PM,NULL,PETERSBURG,1,1,SE,C ,2C,C    ,110240,SE,E ,2C,NULL,NULL,NULL,NULL,2C,C ,SE,4,1,NULL,4,0,0,0,0,NULL,NULL,0,1,2,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10127,10128,Chrome Chasers LLC,WRANGELL,2510128,AK8523AV,CHROMEMAGNUM,100,4/17/2025,4:PM,NULL,WRANGELL,1,1,SE,C ,2C,C    ,NULL,NULL,NULL,NULL,106302,SE,C ,2C,2C,C ,SE,2,NULL,3,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10127,10128,Chrome Chasers LLC,WRANGELL,2510128,AK8523AV,CHROMEMAGNUM,120,8/22/2025,6:PM,NULL,WRANGELL,1,1,SE,C ,2C,C    ,107400,SE,C ,2C,107400,SE,C ,2C,2C,C ,SE,4,1,2,4,0,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10161,10162,"H O C SERVICES, INC",HOMER,2510162,537096,VALIANT MAID,106,5/14/2025,5:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,515906,SC,P ,3A,3A,P ,SC,7,NULL,2,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10161,10162,"H O C SERVICES, INC",HOMER,2510162,537096,VALIANT MAID,111,5/20/2025,3:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222060,SC,P ,3A,515903,SC,P ,3A,3A,P ,SC,6,3,3,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,16,0,NULL,NULL,2,2,NULL,NULL,NULL,NULL
10161,10162,"H O C SERVICES, INC",HOMER,2510162,537096,VALIANT MAID,127,8/18/2025,9:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,515901,SC,P ,3A,3A,P ,SC,9,NULL,2,9,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18149,10162,"H O C SERVICES, INC",HOMER,2510162,537096,VALIANT MAID,134,9/27/2025,6:PM,NULL,KODIAK,1,1,SC,Q ,3A,Q3A  ,NULL,NULL,NULL,NULL,525703,SC,Q ,3A,3A,Q ,SC,6,NULL,1,2,4,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,1,0,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19908,10185,O'FISH'IAL CHARTERS LLC,HOMER,2510185,1302887,AMPHITRITE,102,5/10/2025,12:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222050,SC,P ,3A,515907,SC,P ,3A,3A,P ,SC,2,2,2,2,0,0,0,0,NULL,NULL,2,0,NULL,NULL,NULL,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19908,10185,O'FISH'IAL CHARTERS LLC,HOMER,2510185,1302887,AMPHITRITE,405,5/22/2025,2:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222050,SC,P ,3A,515907,SC,P ,3A,3A,P ,SC,6,2,2,5,1,0,0,0,6,0,NULL,NULL,NULL,NULL,NULL,0,12,0,NULL,NULL,NULL,5,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL
21076,10185,O'FISH'IAL CHARTERS LLC,HOMER,2510185,1294314,ARTEMIS,134,6/9/2025,4:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,6,NULL,5,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19908,10185,O'FISH'IAL CHARTERS LLC,HOMER,2510185,1302887,AMPHITRITE,145,6/12/2025,2:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525931,SC,P ,3A,3A,P ,SC,6,NULL,5,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21960,10185,O'FISH'IAL CHARTERS LLC,HOMER,2510185,581328,APHRODITE,187,6/13/2025,1:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525901,SC,P ,3A,3A,P ,SC,18,NULL,3,15,3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,36,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21076,10185,O'FISH'IAL CHARTERS LLC,HOMER,2510185,1294314,ARTEMIS,143,6/15/2025,6:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525901,SC,P ,3A,3A,P ,SC,8,NULL,5,6,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12,0,NULL,NULL,NULL,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21960,10185,O'FISH'IAL CHARTERS LLC,HOMER,2510185,581328,APHRODITE,191,6/17/2025,1:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,NULL,NULL,NULL,NULL,525901,SC,P ,3A,3A,P ,SC,14,NULL,3,12,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10056,10057,"MANNS CHARTER SERVICE, INC.",HOMER,2510057,AK3293AF,ARCTIC ADDICTION,102,5/18/2025,3:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222000,SC,P ,3A,515905,SC,P ,3A,3A,P ,SC,4,3,2,3,1,0,0,0,3,0,1,0,NULL,NULL,NULL,0,8,0,NULL,NULL,NULL,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
